en,dw,occ
-8.677271810756206,11.98612715577279,-1.2762879547753537e-22
-8.669305627967592,11.976589835533595,1.1963559844277758e-17
-8.651726463887353,11.971842840312295,2.036236624594116e-19
-8.651146858816848,11.97150127679091,-8.727594353219263e-17
-8.60903932632888,11.991686426312377,-9.633054203318405e-18
-8.511895019580976,12.004065044078907,1.059927871108019e-27
-8.502557927575495,12.000066877189532,-9.599632825622286e-18
-8.5,11.999999999999995,-1.103939187360292e-17
-8.5,12.000000000000016,4.704171851847812e-19
-8.499999999999996,12.000000000000021,2.2977037189645338e-17
-8.499999999999996,11.999999999999988,1.106965356778865e-17
-8.499999999999996,12.000000000000004,-1.1745329814868742e-17
-8.49999999999999,12.00000000000001,2.367781305052104e-18
-8.49999999999999,11.99999999999998,9.305412731324093e-18
-8.48463718574575,11.992457499038375,1.8258748901963524e-18
-8.484277626388202,11.991497468812808,-2.005306147154542e-17
-8.483646090161987,11.991462215717203,5.849117488555276e-19
-8.483538941610913,11.991292376863402,-1.3174899743416344e-17
-8.48175072763393,11.989314955293983,-1.9002574272747896e-19
-8.465879955918737,11.98156782914466,-1.786270193970023e-17
-8.465209111023874,11.980453537666953,7.420731215472982e-17
-8.464877223395682,11.979893389200338,5.646015933746691e-18
-8.461344053129192,11.976793364229298,2.6670710928417806e-17
-8.4570912119975,11.978484777245207,-7.526033069144259e-17
-8.452228470838136,11.97558026524688,3.4959987295247876e-20
-8.44546066590268,11.971336411544696,1.5314255981099816e-17
-8.414740836392138,11.960965427056212,8.814787769939257e-18
-8.33039613125987,12.010035499529039,6.255521518224745e-18
-8.310354661107091,11.98949829807805,-2.5313185774546096e-22
-8.309016994374954,12.0,1.3684016861935385e-17
-8.309016994374954,12.000000000000002,2.2479741743967638e-17
-8.301262652959622,11.996514110299298,-8.21516887639131e-17
-8.285213975213221,11.987475559854936,-5.225267597832324e-18
-8.268057810184349,11.978253228496982,-1.147650725218438e-27
-8.19999841141123,11.988701556769856,-1.726077451921649e-17
-8.060340865236707,12.028093070415913,-1.2767413050740534e-17
-8.037878757654251,12.018200140105712,-3.777470118878274e-17
-8.031250000000004,12.015625000000009,-1.691218566167983e-17
-8.031128874149264,12.015444246572656,-4.340774638303806e-17
-8.030281363436512,12.014203072014006,-5.294973194451995e-17
-8.030204809539242,12.01406930320687,-1.7153488372047763e-17
-8.017468919826303,12.008655177940092,4.677308674910042e-17
-8.000000000000021,12.000000000000032,-8.037119490681364e-17
-8.000000000000014,12.00000000000001,1.806313260604544e-17
-8.000000000000014,11.99999999999999,-7.031632833741364e-17
-8.000000000000014,11.999999999999972,1.5504575276831307e-16
-8.000000000000014,11.99999999999999,-1.7744440077685612e-16
-8.000000000000014,11.999999999999979,-5.882520769066945e-17
-8.00000000000001,12.00000000000003,-1.323574826787359e-17
-8.00000000000001,11.999999999999982,1.1388066704118917e-16
-8.00000000000001,12.000000000000025,-2.4628282982072265e-16
-8.00000000000001,12.000000000000012,4.437919349302538e-17
-8.00000000000001,11.999999999999998,-1.7798393857387438e-17
-8.00000000000001,12.000000000000004,-1.0868892687691887e-17
-8.00000000000001,12.000000000000028,-5.72746042853306e-17
-8.00000000000001,11.99999999999999,3.68237484305548e-17
-8.00000000000001,12.00000000000001,1.3763690883721263e-16
-8.00000000000001,12.000000000000005,1.9106374272973706e-16
-8.00000000000001,12.000000000000012,-1.6212733333362666e-16
-8.00000000000001,12.000000000000028,-1.0364515511525778e-16
-8.00000000000001,12.000000000000021,3.519395918472619e-17
-8.00000000000001,12.000000000000036,-2.3449079941856757e-18
-8.00000000000001,12.000000000000005,-1.1735061265497e-16
-8.000000000000007,12.000000000000004,-6.44289589454828e-17
-8.000000000000004,11.999999999999996,1.2507026008914496e-16
-8.000000000000004,12.000000000000028,1.4314589895691227e-16
-8.000000000000004,12.00000000000001,-7.859165248923659e-17
-8.000000000000004,12.000000000000025,-9.223970131766585e-17
-8.000000000000004,11.999999999999993,-7.867070612569687e-17
-8.000000000000004,12.000000000000027,-1.3111883692366627e-17
-8.000000000000004,12.000000000000018,9.403667442889111e-17
-8.000000000000004,12.000000000000012,-9.618493255988342e-17
-8.000000000000004,12.000000000000032,6.734446055708631e-17
-8.000000000000004,11.999999999999984,1.6899059051352493e-16
-8.000000000000004,12.000000000000007,1.6756141055530135e-16
-8.000000000000004,12.000000000000009,-2.5322970864206547e-16
-8.000000000000004,12.000000000000014,-5.927280782592236e-17
-8.000000000000004,12.000000000000014,-4.459352322347805e-17
-8.000000000000004,11.999999999999993,-1.224675713231523e-16
-8.000000000000004,12.000000000000007,-3.639152317162282e-17
-8.000000000000002,11.999999999999996,-5.952870612227325e-17
-8.000000000000002,12.0,1.3383065323737546e-16
-7.999999999999999,11.999999999999995,6.058842234871078e-17
-7.999999999999999,11.999999999999996,4.908271519254107e-17
-7.999999999999999,12.000000000000002,-7.023585820646961e-17
-7.999999999999999,12.00000000000001,1.008699385386381e-16
-7.999999999999999,12.000000000000009,-1.755936334718789e-16
-7.999999999999999,12.000000000000004,2.1323286742848167e-17
-7.999999999999999,12.000000000000004,3.930680917320572e-17
-7.999999999999999,12.000000000000018,-7.298252062351035e-17
-7.999999999999999,12.00000000000002,-9.977002946373526e-18
-7.999999999999999,11.999999999999991,-1.0637730982739792e-16
-7.999999999999999,11.99999999999999,-2.5735336260857025e-16
-7.999999999999999,12.00000000000001,-1.3198658686156013e-16
-7.999999999999999,11.999999999999996,-8.794539074598311e-17
-7.999999999999999,11.999999999999984,9.963470621400499e-18
-7.999999999999999,12.000000000000021,4.1118949785788384e-17
-7.9999999999999964,11.999999999999996,-6.53208609182755e-17
-7.9999999999999964,11.999999999999991,-7.575175267640427e-17
-7.999999999999995,11.999999999999998,-1.0666227501455609e-16
-7.999999999999995,12.000000000000005,5.994886241131186e-17
-7.999999999999995,12.0,-2.2080341032013912e-17
-7.999999999999994,11.999999999999996,1.1630088405679548e-16
-7.999999999999994,12.000000000000004,8.438785108313241e-17
-7.999999999999994,12.000000000000025,-1.4961106206942066e-18
-7.999999999999994,11.99999999999999,-2.095770169438755e-16
-7.999999999999994,11.999999999999988,-1.5169201602423266e-16
-7.999999999999994,12.00000000000001,2.5692067536400287e-18
-7.999999999999994,11.999999999999982,1.3643936604616835e-16
-7.999999999999994,12.000000000000007,1.2047968181960599e-16
-7.999999999999994,11.999999999999991,1.8570829579615528e-18
-7.999999999999994,12.000000000000037,-5.977888672093822e-17
-7.999999999999994,12.000000000000009,1.073762888719916e-17
-7.999999999999994,12.0,2.5880786949227215e-17
-7.999999999999994,11.999999999999996,-2.4909201751977428e-17
-7.999999999999994,12.000000000000016,7.86743622313965e-17
-7.999999999999994,12.000000000000014,-1.0830796536697166e-16
-7.999999999999994,12.000000000000032,1.6826178059163066e-17
-7.999999999999989,11.999999999999998,-3.020276472825931e-17
-7.999999999999988,12.000000000000025,9.855115600080637e-17
-7.999999999999988,12.000000000000018,2.905704806990779e-16
-7.999999999999988,12.000000000000043,2.348052755600179e-16
-7.999999999999988,12.000000000000009,5.008812964053076e-17
-7.999999999999988,12.00000000000003,-2.008912094429946e-16
-7.999999999999988,12.000000000000004,2.1528560399775764e-17
-7.999999999999988,11.999999999999995,-1.275338068252494e-16
-7.999999999999988,11.999999999999993,7.032711076856029e-17
-7.999999999999988,11.999999999999996,-3.7965989185456013e-17
-7.999999999999988,11.999999999999995,1.8319929736362925e-16
-7.999999999999988,12.000000000000002,5.670182752675597e-17
-7.999999999999988,12.00000000000002,-1.4841569668008555e-16
-7.999999999999988,12.00000000000001,-1.887331805185896e-16
-7.999999999999988,12.000000000000018,-2.8403372736993456e-16
-7.999999999999988,12.00000000000003,-8.43094447571478e-17
-7.999999999999982,12.000000000000025,-1.1247655087396345e-16
-7.999999999999982,12.000000000000014,1.879177525743786e-17
-7.999999999999982,12.000000000000016,5.063932659942704e-17
-7.999999999999982,11.999999999999998,3.206184286359273e-17
-7.999999999999982,12.000000000000021,-1.0731825993415058e-16
-7.999999999999976,11.999999999999998,-3.406404996182103e-17
-7.999999999999976,12.00000000000001,1.2561798373923686e-16
-7.999999999999976,12.000000000000007,-1.1151231261130849e-16
-7.999999999999971,12.000000000000023,-8.356405276560823e-17
-7.988224759922221,11.994266921049414,-2.6580542800528992e-17
-7.9842168476255475,11.991947203125946,3.920137738429869e-18
-7.98419269069742,11.991912280194999,-1.2612015344265436e-16
-7.98409070535861,11.99175898341462,-2.484964899072471e-17
-7.972019485520649,11.985813959979009,-1.130618652619994e-16
-7.968837341331919,11.98450537373927,-9.967516437384223e-17
-7.968810161402449,11.98446436867509,-1.4464771045835144e-19
-7.968749515878881,11.984373781931614,-3.7725546546939015e-17
-7.9685802653064455,11.984120016169994,5.791428015797197e-17
-7.968252192125905,11.983618611648282,7.558578591057846e-17
-7.967835127586269,11.983003675210025,8.701566890553157e-17
-7.958290604655667,11.979102031080037,8.170375945937663e-19
-7.95810888319782,11.978832305443705,6.277588584255853e-18
-7.938913675608573,11.970821472396407,6.1588295359704236e-15
-7.938890544615103,11.970776497709075,1.0807984837626147e-15
-7.938447187191167,11.970142500145318,1.7558708657157395e-17
-7.938447187191161,11.970142500145323,1.2190774272616393e-15
-7.937980797682015,11.969463855669348,0.007634036082669047
-7.93797662959381,11.969453592755793,2.035796244027777e-13
-7.937974078776846,11.969447183960838,1.4275196733325216e-13
-7.937973455127193,11.969445775378599,-7.540826157895774e-14
-7.937921129771252,11.96937924537803,4.457021107717894e-14
-7.93766915162448,11.968995844967843,1.4426622078271714e-14
-7.937504373301636,11.96876085671674,-1.295966564336383e-15
-7.937382546118768,11.968574065570845,5.4084187500903836e-15
-7.937375270184525,11.96856024850485,-1.0499697532864135e-17
-7.937011574840904,11.96801706555171,6.226797438427567e-15
-7.936982737665914,11.967944789152666,7.0589781566905444e-15
-7.936515878016129,11.967266338302279,3.3178617708043174e-15
-7.936490266063798,11.967199419194928,4.624829968392556e-15
-7.936275230553875,11.966901871897136,-1.2787100022518283e-15
-7.936024028126415,11.966525181786967,-1.0721744997431773e-15
-7.925497048132214,11.963483030731535,2.8330043887002623e-16
-7.918404669672174,11.959415561455089,-1.0408148454379344e-16
-7.909193363566384,11.957285961698808,-8.124452539970479e-17
-7.907340864841195,11.95473126579061,1.99836479678823e-16
-7.906829791868285,11.954079947482319,-3.9642646096613294e-17
-7.897596511500246,11.947469145506469,3.2888282548922914e-17
-7.890349407662139,11.946802470084794,-1.3968766981604338e-17
-7.868732552947043,11.934513389833647,-3.4264979805964565e-18
-7.755184120139209,11.98893147470569,2.871252504046473e-17
-7.714585038270132,12.01221121597424,4.610617472197481e-17
-7.690983005625055,12.000000000000012,-1.594723922839198e-17
-7.69098300562505,12.000000000000004,7.400371456402365e-18
-7.681259541497127,11.994545353264082,1.2681140456546615e-18
-7.669450888073784,11.989746169040357,4.794564435391992e-18
-7.656047732847863,11.984414287665247,-1.016403841112643e-28
-7.6486160283434,11.989913001900293,-5.255932815451491e-24
-7.519053881784571,12.01104912393174,5.390721811027245e-30
-7.506603937803666,12.004188352813259,1.4396597471984236e-17
-7.500000000000003,12.000000000000025,3.491728051840895e-18
-7.500000000000003,11.999999999999996,1.445028289918354e-17
-7.499999999999997,12.0,-8.1489014979136e-18
-7.499999999999997,12.000000000000007,1.7550105838299563e-18
-7.499999999999997,11.999999999999996,1.1469711083610126e-17
-7.499999999999997,11.999999999999986,2.35666409653467e-17
-7.499999999999992,11.99999999999998,-1.466151272655129e-17
-7.486252780290445,11.993926089753906,1.3670530617847795e-21
-7.485678643743843,11.992818554713587,-5.5703469814114924e-18
-7.485104382957329,11.992913963370816,-7.926142226468297e-18
-7.4850242696300695,11.992798433834913,-2.9342147714011834e-18
-7.484153967564704,11.991979633482313,-3.0045829169823083e-18
-7.474795737423456,11.990017168854948,1.5381487982526457e-19
-7.47163483008984,11.987218667466792,-7.590618338551047e-18
-7.471275261550365,11.986733046389809,2.0946382919991385e-19
-7.47107753000168,11.986454080338012,7.355818049235228e-18
-7.457679053207927,11.979404065483088,1.7163648279261045e-17
-7.453692577842822,11.977046599486838,5.935966935948619e-24
-7.451747628166435,11.977622126751388,2.5074575481382306e-18
-7.40833514647531,11.955160058202138,-4.550824651933629e-18
-7.3652861220057035,11.994983723647822,-6.691936692398086e-18
-7.312558853898973,12.011304405920923,-1.0249947670140126e-19
-7.292893218813464,12.000000000000014,-1.3671652781806726e-18
-7.292893218813464,12.000000000000004,-3.9632722386801515e-18
-7.292893218813458,12.000000000000016,-1.781394256679368e-18
-7.292893218813453,11.999999999999996,-1.0128220545840448e-17
-7.292893218813453,12.000000000000018,-9.678568783896042e-18
-7.292893218813448,12.00000000000001,-4.3120082334537874e-18
-7.278657697848126,11.993374086724,2.7800791799957808e-18
-7.271072459393827,11.989799104877045,5.2661289151105006e-18
-7.265502393937938,11.987838450832378,6.3097924220561275e-18
-7.261625011767857,11.984652580650565,-1.3569959084500654e-26
-7.239931597913526,11.97447923546007,1.4420774891037704e-18
-7.238561867393114,11.972986140409644,-3.755375992825105e-18
-7.200886582858518,12.005654263867434,5.4273064882251535e-18
-7.190983005625057,12.00000000000001,3.1709411376546166e-18
-7.190983005625052,12.000000000000005,-1.1711945776223384e-17
-7.183319666278341,11.996586443828583,1.4421419615610483e-18
-7.17769604511261,11.998967370878297,-1.3729905354068423e-34
-7.170180290453641,11.990438771364365,-2.324956670861378e-18
-7.133974596215566,12.00000000000001,-2.9346514185245584e-18
-7.110695202687951,11.98956775336352,-4.920995817171383e-30
-7.088270194018373,11.995103955405208,7.185579819847545e-19
-7.083278073477161,11.974463936139209,1.6923727771642336e-18
-6.914443082934125,11.991573003246671,-5.493346827715657e-34
-5.203254736898825,14.000000000000012,-1.0208989560697377e-18
-4.866025403784434,13.999999999999993,-8.734043779994506e-20
-4.804569789958232,13.997705538531731,1.860323808014603e-21
-4.7209838133186635,14.006138264168573,-1.486282043708448e-18
-4.5497072294690275,13.999999999999993,1.2603174703683222e-20
-4.500000000000011,14.000000000000014,1.84368595978858e-19
-4.500000000000005,13.999999999999998,1.565938128767414e-19
-4.499999999999999,13.999999999999998,7.048285262040386e-19
-4.499999999999999,14.000000000000004,1.5340328161508109e-18
-4.499999999999999,14.00000000000001,2.715096248594956e-18
-4.499999999999999,14.000000000000027,3.3457591896036175e-18
-4.499999999999999,13.999999999999996,1.227140253775847e-18
-4.499999999999999,14.000000000000002,2.6216831844443894e-18
-4.499999999999994,14.000000000000007,1.2159565905546822e-18
-4.4999999999999885,14.000000000000009,3.316502876939803e-18
-4.298535643444247,13.995152810626202,6.776756334290722e-21
-4.121320343559644,14.057190958417928,-9.117049495996644e-21
-4.062499996390218,14.031249983870575,-3.5834232104240517e-19
-4.030950530285758,14.015181369787854,-3.483828553815286e-19
-4.000000000000018,14.0,1.860052109238614e-17
-4.0000000000000115,14.000000000000007,-3.3278841691412667e-18
-4.0000000000000115,14.000000000000028,-1.382972404502277e-17
-4.0000000000000115,13.999999999999998,2.5982565630622023e-17
-4.0000000000000115,14.000000000000009,-1.0595871695744757e-17
-4.000000000000006,14.000000000000014,1.8440816909910212e-17
-4.000000000000006,14.000000000000025,1.0479275316827371e-18
-4.000000000000006,14.000000000000007,2.8870808648238216e-17
-4.000000000000006,14.000000000000036,8.377811353004677e-17
-4.000000000000006,14.000000000000057,8.608087427200548e-17
-4.000000000000006,14.000000000000014,-3.607434243846689e-17
-4.000000000000006,13.999999999999993,-5.5294045875075384e-17
-4.000000000000006,14.00000000000002,-4.545541911547454e-17
-4.000000000000006,14.0,1.1995020588896795e-17
-4.000000000000006,13.999999999999995,6.046076228893156e-17
-4.000000000000006,13.999999999999979,3.882142236929441e-17
-4.000000000000006,14.00000000000002,-1.71458991025144e-17
-4.000000000000006,14.000000000000005,3.015450920207938e-17
-4.000000000000006,14.000000000000032,-3.148612809238038e-17
-4.000000000000006,14.000000000000027,6.988621242299551e-17
-4.000000000000006,13.999999999999998,3.153941718579637e-18
-4.000000000000006,13.999999999999977,-1.4770209374274917e-17
-4.000000000000006,14.000000000000023,2.4654756638932435e-17
-4.000000000000006,14.000000000000016,-1.1568154605660641e-17
-4.000000000000006,14.000000000000005,-1.321146205906121e-17
-4.000000000000006,14.00000000000006,-4.6160788246776705e-18
-4.000000000000006,14.000000000000007,-5.848228169507776e-17
-4.000000000000001,14.000000000000007,3.141716804763529e-17
-4.000000000000001,14.000000000000025,1.2186251420026027e-17
-4.000000000000001,14.0,5.587534430172997e-18
-4.000000000000001,14.000000000000018,-8.274600187238423e-18
-4.000000000000001,13.999999999999991,6.785265575191993e-18
-4.000000000000001,14.000000000000032,-2.896018794554861e-18
-4.000000000000001,14.000000000000018,-5.4472353844556476e-17
-4.000000000000001,14.00000000000001,-6.202460719716281e-17
-4.000000000000001,13.999999999999988,1.3703404926570278e-17
-4.000000000000001,13.999999999999982,1.1812157233922938e-16
-4.000000000000001,14.000000000000009,-4.141954963869615e-17
-4.000000000000001,14.000000000000004,3.846686217481563e-17
-4.000000000000001,13.99999999999999,-2.0390799682920238e-17
-4.000000000000001,14.000000000000053,7.911145026390573e-18
-4.000000000000001,13.999999999999986,2.6172116284242547e-17
-4.000000000000001,14.000000000000046,2.780536591257356e-17
-4.000000000000001,14.000000000000021,-5.921620839792833e-17
-4.000000000000001,14.000000000000028,3.514841556545546e-17
-4.000000000000001,14.000000000000025,3.6752838633213703e-17
-4.000000000000001,14.000000000000002,5.895645510502863e-17
-4.000000000000001,13.999999999999996,3.7145974050916035e-17
-4.000000000000001,13.999999999999993,-5.064070111859493e-19
-3.9999999999999947,14.000000000000028,5.890802501061583e-17
-3.9999999999999947,14.000000000000023,-3.156068569574575e-17
-3.9999999999999947,14.00000000000001,3.277228785891685e-17
-3.9999999999999947,14.000000000000028,4.774777774332773e-17
-3.9999999999999947,14.00000000000003,6.487857542000448e-17
-3.9999999999999947,14.00000000000002,-7.080906700206499e-18
-3.9999999999999947,14.000000000000004,-5.798711283431602e-17
-3.9999999999999947,14.000000000000018,4.533883434131475e-17
-3.9999999999999947,13.999999999999998,-1.8646630859830966e-17
-3.9999999999999947,13.999999999999996,-1.770893987328429e-18
-3.9999999999999947,14.000000000000007,-4.377301596507306e-17
-3.9999999999999947,13.999999999999996,5.439468189693622e-17
-3.9999999999999947,14.000000000000007,-2.86243367687435e-17
-3.9999999999999947,14.000000000000021,-3.02679107692986e-17
-3.9999999999999947,14.000000000000023,-7.993931387235878e-18
-3.9999999999999947,14.000000000000036,-2.329356223443981e-17
-3.9999999999999947,14.000000000000046,1.4522327107568194e-17
-3.9999999999999947,13.999999999999998,3.199001276090995e-17
-3.9999999999999947,13.99999999999999,-7.265813312948613e-17
-3.9999999999999947,14.000000000000005,8.641564836723408e-18
-3.9999999999999947,14.000000000000007,-7.367064683006471e-17
-3.9999999999999947,14.000000000000002,-3.951814930256121e-18
-3.9999999999999893,13.999999999999993,-2.0234418847079544e-17
-3.9999999999999893,14.000000000000023,2.600774526744343e-17
-3.9999999999999893,14.000000000000004,-9.829068704342924e-18
-3.9999999999999893,13.999999999999993,-3.989937309181174e-17
-3.9999999999999893,14.000000000000007,6.006109718578498e-17
-3.9999999999999893,14.000000000000057,-1.0233488693817834e-17
-3.9999999999999893,13.999999999999993,-2.5405606508703444e-17
-3.9999999999999893,14.000000000000025,-4.3076413178883225e-17
-3.9999999999999893,14.00000000000002,5.8254040257395986e-18
-3.9999999999999893,14.000000000000005,9.02511592631214e-17
-3.9999999999999893,14.000000000000032,2.829795257414974e-17
-3.9999999999999893,14.000000000000021,4.501159733101633e-17
-3.9999999999999893,14.000000000000039,-3.757047757354961e-17
-3.9999999999999893,14.000000000000009,1.0152059756842885e-17
-3.9999999999999893,14.000000000000002,1.0976104724893358e-16
-3.9999999999999893,14.000000000000014,-9.856957390128963e-17
-3.9999999999999893,14.00000000000001,-1.3156832693149216e-17
-3.999999999999984,14.000000000000004,-4.8531531021981955e-18
-3.999999999999984,14.000000000000009,-4.0331148223305655e-17
-3.999999999999984,13.999999999999996,4.7844623557908595e-17
-3.999999999999984,14.000000000000025,-2.1689098846406515e-17
-3.9690307667627582,13.984792136471127,1.8147433264079992e-19
-3.9688711258507325,13.984555753427344,-3.3752046697146514e-29
-3.968789907566073,13.984434073178882,3.573366833441495e-23
-3.968789907472182,13.984434072754985,-3.2462437754240376e-20
-3.9687501576798088,13.984375392929172,-4.387399029244891e-20
-3.938133093764745,13.969682233728097,-1.6855335475885025e-19
-3.9379721951352185,13.969442635087285,-5.484070773639948e-26
-3.9375000036097845,13.968750016129437,1.6010907036325257e-19
-3.937193735428381,13.968309578428622,-5.0161897960415054e-45
-3.9356949381335307,13.966029796737864,1.946796978875177e-43
-3.9069099118029555,13.954122037579802,-1.3187714065849901e-20
-3.876851685675187,13.940181134300648,3.435592182775898e-24
-3.87502422141392,13.93756164815495,-2.493245748999412e-19
-3.6787914799389965,13.993451474610731,2.579183035319217e-22
-3.5000000000000098,14.00000000000002,-3.257821275919737e-19
-3.5000000000000044,14.000000000000009,-2.799653638539148e-18
-3.5000000000000044,13.999999999999998,-5.604551619290163e-19
-3.5000000000000044,14.0,-1.1889968788602157e-18
-3.4999999999999982,13.999999999999996,4.071622635426458e-18
-3.4999999999999982,14.000000000000004,1.1939176422230387e-18
-3.4999999999999982,14.000000000000018,2.1823183446393076e-18
-3.4999999999999982,14.000000000000007,1.5374274912521847e-20
-3.4999999999999982,14.00000000000001,1.650115232279041e-18
-3.499999999999993,14.000000000000021,3.8968342342506306e-19
-3.450292770530967,13.999999999999993,-2.874155049955278e-20
-3.310565425369264,14.00992956478521,-2.173720191569565e-18
-3.1867721849228188,13.997944267833837,1.859278124640134e-26
-3.1339745962155545,13.999999999999991,1.0381718850978448e-19
-2.7967452631011662,14.000000000000002,1.0426683196180599e-19
-1.0000000000000009,16.000000000000004,6.810728918903937e-20
-0.9226515907968587,15.999341258694145,-7.700011983396852e-20
-0.8660254037844358,16.000000000000004,1.4712373446679889e-19
-0.8090169943749557,16.0,-3.220662412883154e-20
-0.8090169943749501,16.000000000000018,3.3170582664851634e-19
-0.8090169943749501,16.000000000000007,-9.392510680345566e-20
-0.7991134171414828,15.994345736132576,1.831321165185695e-27
-0.7071067811865522,16.000000000000007,-2.8751119891237015e-19
-0.7071067811865467,15.999999999999991,-5.002768946146719e-20
-0.7071067811865467,16.000000000000004,9.806409975163903e-19
-0.7029884133445424,15.997831232612885,2.3142044000047232e-21
-0.5000000000000001,16.000000000000004,0.0
-0.5000000000000001,16.000000000000004,0.0
-0.49999999999999833,15.999999999999996,-4.5887603093097656e-20
-0.49999999999999833,16.00000000000001,6.291463860140631e-20
-0.4999999999999927,15.999999999999982,-7.274332559201584e-21
-0.48357669636612743,15.991353548937639,2.5829087588611985e-31
-0.37583146784812294,15.99648552404427,-4.544105685453412e-20
-0.30901699437494723,16.000000000000014,-4.734069288135083e-20
-0.30901699437494723,16.00000000000001,8.803239630767676e-20
-0.3090169943749417,16.0,1.945801203213973e-20
-0.2854149617298646,15.987788784025767,-1.5257349477934283e-27
-1.2051049595388012e-14,16.000000000000007,2.0727712153658248e-17
-1.2051049595388012e-14,16.00000000000001,7.276935600307478e-18
-1.2051049595388012e-14,16.000000000000007,7.938318559700061e-18
-1.2051049595388012e-14,15.999999999999979,-1.1139347495539252e-18
-6.471580600801064e-15,16.000000000000036,-4.0954623040858566e-18
-6.471580600801064e-15,16.00000000000004,-4.909905630553473e-17
-6.471580600801064e-15,16.00000000000002,5.2873065264654526e-17
-6.471580600801064e-15,16.000000000000036,1.6827021840505248e-16
-6.471580600801064e-15,16.0,-6.739235414700821e-17
-6.471580600801064e-15,15.99999999999997,-2.4909445603268314e-17
-6.471580600801064e-15,16.0,-6.2843685313916e-17
-6.471580600801064e-15,16.000000000000036,7.703875239582824e-17
-6.471580600801064e-15,15.99999999999999,1.1116707658106882e-16
-6.471580600801064e-15,16.00000000000004,4.9878082236485874e-17
-6.471580600801064e-15,16.0,-1.5186616884820778e-17
-6.471580600801064e-15,16.00000000000004,-2.8020699151104614e-20
-6.471580600801064e-15,16.0,4.7558262246092084e-17
-6.471580600801064e-15,16.000000000000025,1.1344481249482214e-16
-6.471580600801064e-15,16.00000000000002,-9.131863136810986e-18
-6.471580600801064e-15,15.999999999999986,-2.811406601968614e-17
-6.471580600801064e-15,15.999999999999991,4.1586287851082174e-17
-8.921116062141172e-16,16.000000000000032,-1.732747189800374e-17
-8.921116062141172e-16,16.000000000000014,4.525840243041993e-17
-8.921116062141172e-16,16.00000000000002,2.0370686537549117e-17
-8.921116062141172e-16,16.000000000000007,1.4733597815740774e-18
-8.921116062141172e-16,16.00000000000002,-4.2766331641959017e-17
-8.921116062141172e-16,16.000000000000036,-3.842810458286652e-17
-8.921116062141172e-16,16.000000000000004,-1.2022057072724722e-16
-8.921116062141172e-16,16.00000000000004,-5.085873161026057e-17
-8.921116062141172e-16,16.000000000000007,-1.071432690902565e-17
-8.921116062141172e-16,16.00000000000005,-1.7644468383469966e-17
-8.921116062141172e-16,16.000000000000036,-4.1181362292284135e-17
-8.921116062141172e-16,16.00000000000002,9.978288379973916e-18
-8.921116062141172e-16,16.000000000000032,-2.4558376722493288e-17
-8.921116062141172e-16,16.00000000000003,-3.643738675626697e-18
-8.921116062141172e-16,16.000000000000025,6.850762076158324e-20
-8.921116062141172e-16,16.000000000000053,8.145456946936762e-17
-8.921116062141172e-16,16.00000000000003,-1.6453545584703938e-16
-8.921116062141172e-16,16.00000000000001,-1.7314165280663222e-17
-8.921116062141172e-16,15.999999999999998,-3.0387568278783047e-17
-8.921116062141172e-16,15.999999999999993,6.528186072862226e-17
-8.921116062141172e-16,16.000000000000036,2.5768427711089494e-17
-8.921116062141172e-16,15.999999999999988,1.0153870327257768e-16
-8.921116062141172e-16,16.000000000000014,2.832306064684455e-17
0.0,16.0,0.0
0.0,16.0,0.0
0.0,16.0,0.0
0.0,16.0,0.0
0.0,16.0,0.0
0.0,16.0,0.0
4.6873573883728294e-15,16.00000000000003,-1.906411192129572e-17
4.6873573883728294e-15,15.999999999999995,4.743614370305108e-17
4.6873573883728294e-15,16.00000000000002,-1.6500948721080792e-17
4.6873573883728294e-15,16.0,-2.947161520908561e-17
4.6873573883728294e-15,15.999999999999964,1.4569317379191735e-17
4.6873573883728294e-15,15.999999999999979,-4.396407053076455e-17
4.6873573883728294e-15,16.000000000000007,-9.16240153684085e-17
4.6873573883728294e-15,16.000000000000007,-1.0076280858479353e-16
4.6873573883728294e-15,15.999999999999993,1.0066487352259011e-17
4.6873573883728294e-15,16.000000000000004,-4.5725441374093115e-17
4.6873573883728294e-15,16.000000000000007,1.3649254021485136e-16
4.6873573883728294e-15,16.000000000000007,7.313185786602255e-17
4.6873573883728294e-15,16.00000000000001,-1.5798312344974122e-18
4.6873573883728294e-15,16.000000000000043,-3.652499755139392e-17
4.6873573883728294e-15,16.000000000000007,3.269029895324669e-17
4.6873573883728294e-15,15.999999999999998,1.181745160094524e-17
4.6873573883728294e-15,16.000000000000036,-3.327291025210261e-17
4.6873573883728294e-15,15.99999999999999,-2.5117863933348754e-17
4.6873573883728294e-15,15.999999999999995,-1.9405861563019884e-17
4.6873573883728294e-15,16.00000000000003,2.1141547423942384e-17
1.0266826382959776e-14,16.000000000000014,-8.496024582808239e-18
1.0266826382959776e-14,16.00000000000001,1.5857315544409064e-17
1.0266826382959776e-14,16.000000000000007,-3.586450564585508e-18
1.0266826382959776e-14,16.000000000000007,-6.420460079102074e-17
1.0266826382959776e-14,16.00000000000003,6.716714382571846e-17
1.5846295377546723e-14,16.0,-3.3501920145264985e-16
2.142576437213367e-14,16.00000000000002,-1.7433315897553808e-16
0.007798244614507368,15.996115083560891,-1.7530471887149604e-21
0.031128874149278146,15.984555753427331,4.338992953680347e-19
